case_id,fitness,edit_distance,conformant,missing_activities,unexpected_activities,repeated_activities
P2P-010782,1.0,0,True,,,
P2P-010783,1.0,0,True,,,
P2P-010784,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-010785,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010786,1.0,0,True,,,
P2P-010787,1.0,0,True,,,
P2P-010788,1.0,0,True,,,
P2P-010789,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010790,0.9230769230769231,1,False,Manager Approval,,
P2P-010791,0.9230769230769231,1,False,Manager Approval,,
P2P-010792,1.0,0,True,,,
P2P-010793,0.9230769230769231,1,False,Manager Approval,,
P2P-010794,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010795,0.9230769230769231,1,False,Manager Approval,,
P2P-010796,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010797,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010798,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010799,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010800,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010801,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010802,1.0,0,True,,,
P2P-010803,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010804,1.0,0,True,,,
P2P-010805,1.0,0,True,,,
P2P-010806,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010807,1.0,0,True,,,
P2P-010808,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-010809,1.0,0,True,,,
P2P-010810,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010811,1.0,0,True,,,
P2P-010812,1.0,0,True,,,
P2P-010813,1.0,0,True,,,
P2P-010814,1.0,0,True,,,
P2P-010815,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010816,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010817,1.0,0,True,,,
P2P-010818,1.0,0,True,,,
P2P-010819,1.0,0,True,,,
P2P-010820,1.0,0,True,,,
P2P-010821,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010822,0.9230769230769231,1,False,Manager Approval,,
P2P-010823,1.0,0,True,,,
P2P-010824,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010825,1.0,0,True,,,
P2P-010826,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010827,1.0,0,True,,,
P2P-010828,1.0,0,True,,,
P2P-010829,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010830,0.9230769230769231,1,False,Manager Approval,,
P2P-010831,1.0,0,True,,,
P2P-010832,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010833,1.0,0,True,,,
P2P-010834,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010835,1.0,0,True,,,
P2P-010836,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010837,1.0,0,True,,,
P2P-010838,1.0,0,True,,,
P2P-010839,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010840,1.0,0,True,,,
P2P-010841,1.0,0,True,,,
P2P-010842,0.9230769230769231,1,False,Manager Approval,,
P2P-010843,1.0,0,True,,,
P2P-010844,1.0,0,True,,,
P2P-010845,0.9230769230769231,1,False,Manager Approval,,
P2P-010846,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010847,1.0,0,True,,,
P2P-010848,1.0,0,True,,,
P2P-010849,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010850,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010851,1.0,0,True,,,
P2P-010852,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010853,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010854,1.0,0,True,,,
P2P-010855,1.0,0,True,,,
P2P-010856,1.0,0,True,,,
P2P-010857,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-010858,1.0,0,True,,,
P2P-010859,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010860,1.0,0,True,,,
P2P-010861,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010862,1.0,0,True,,,
P2P-010863,1.0,0,True,,,
P2P-010864,1.0,0,True,,,
P2P-010865,0.9230769230769231,1,False,Manager Approval,,
P2P-010866,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010867,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-010868,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010869,1.0,0,True,,,
P2P-010870,0.9230769230769231,1,False,Manager Approval,,
P2P-010871,1.0,0,True,,,
P2P-010872,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-010873,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010874,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010875,1.0,0,True,,,
P2P-010876,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010877,0.9230769230769231,1,False,Manager Approval,,
P2P-010878,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010879,1.0,0,True,,,
P2P-010880,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010881,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010882,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010883,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010884,1.0,0,True,,,
P2P-010885,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010886,1.0,0,True,,,
P2P-010887,1.0,0,True,,,
P2P-010888,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010889,1.0,0,True,,,
P2P-010890,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010891,1.0,0,True,,,
P2P-010892,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010893,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010894,1.0,0,True,,,
P2P-010895,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-010896,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010897,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010898,1.0,0,True,,,
P2P-010899,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010900,1.0,0,True,,,
P2P-010901,0.9230769230769231,1,False,Manager Approval,,
P2P-010902,1.0,0,True,,,
P2P-010903,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010904,1.0,0,True,,,
P2P-010905,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010906,1.0,0,True,,,
P2P-010907,1.0,0,True,,,
P2P-010908,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010909,1.0,0,True,,,
P2P-010910,1.0,0,True,,,
P2P-010911,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010912,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010913,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010914,1.0,0,True,,,
P2P-010915,1.0,0,True,,,
P2P-010916,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010917,1.0,0,True,,,
P2P-010918,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010919,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-010920,0.9230769230769231,1,False,Manager Approval,,
P2P-010921,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010922,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010923,0.9230769230769231,1,False,Manager Approval,,
P2P-010924,1.0,0,True,,,
P2P-010925,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010926,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010927,1.0,0,True,,,
P2P-010928,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010929,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010930,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010931,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010932,1.0,0,True,,,
P2P-010933,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010934,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-010935,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010936,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010937,1.0,0,True,,,
P2P-010938,1.0,0,True,,,
P2P-010939,1.0,0,True,,,
P2P-010940,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010941,1.0,0,True,,,
P2P-010942,1.0,0,True,,,
P2P-010943,1.0,0,True,,,
P2P-010944,1.0,0,True,,,
P2P-010945,1.0,0,True,,,
P2P-010946,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010947,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010948,1.0,0,True,,,
P2P-010949,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-010950,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010951,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010952,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010953,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010954,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010955,0.9285714285714286,1,False,,Delivery Delayed,
P2P-010956,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-010957,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-010958,1.0,0,True,,,
P2P-010959,0.9230769230769231,1,False,Manager Approval,,
P2P-010960,1.0,0,True,,,
P2P-010961,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010962,1.0,0,True,,,
P2P-010963,1.0,0,True,,,
P2P-010964,1.0,0,True,,,
P2P-010965,1.0,0,True,,,
P2P-010966,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010967,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010968,1.0,0,True,,,
P2P-010969,1.0,0,True,,,
P2P-010970,1.0,0,True,,,
P2P-010971,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010972,1.0,0,True,,,
P2P-010973,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010974,1.0,0,True,,,
P2P-010975,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-010976,1.0,0,True,,,
P2P-010977,1.0,0,True,,,
P2P-010978,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010979,1.0,0,True,,,
P2P-010980,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010981,0.9230769230769231,1,False,Manager Approval,,
P2P-010982,1.0,0,True,,,
P2P-010983,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010984,1.0,0,True,,,
P2P-010985,1.0,0,True,,,
P2P-010986,1.0,0,True,,,
P2P-010987,1.0,0,True,,,
P2P-010988,1.0,0,True,,,
P2P-010989,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-010990,0.9230769230769231,1,False,Manager Approval,,
P2P-010991,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010992,1.0,0,True,,,
P2P-010993,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-010994,1.0,0,True,,,
P2P-010995,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-010996,1.0,0,True,,,
P2P-010997,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-010998,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-010999,1.0,0,True,,,
P2P-011000,1.0,0,True,,,
P2P-011001,1.0,0,True,,,
P2P-011002,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011003,1.0,0,True,,,
P2P-011004,1.0,0,True,,,
P2P-011005,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011006,1.0,0,True,,,
P2P-011007,1.0,0,True,,,
P2P-011008,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011009,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011010,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011011,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011012,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011013,0.9230769230769231,1,False,Manager Approval,,
P2P-011014,1.0,0,True,,,
P2P-011015,0.9230769230769231,1,False,Manager Approval,,
P2P-011016,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011017,1.0,0,True,,,
P2P-011018,1.0,0,True,,,
P2P-011019,1.0,0,True,,,
P2P-011020,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-011021,1.0,0,True,,,
P2P-011022,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011023,0.9230769230769231,1,False,Manager Approval,,
P2P-011024,1.0,0,True,,,
P2P-011025,1.0,0,True,,,
P2P-011026,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011027,1.0,0,True,,,
P2P-011028,1.0,0,True,,,
P2P-011029,0.9230769230769231,1,False,Manager Approval,,
P2P-011030,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011031,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011032,1.0,0,True,,,
P2P-011033,1.0,0,True,,,
P2P-011034,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011035,0.9230769230769231,1,False,Manager Approval,,
P2P-011036,1.0,0,True,,,
P2P-011037,1.0,0,True,,,
P2P-011038,1.0,0,True,,,
P2P-011039,0.9230769230769231,1,False,Manager Approval,,
P2P-011040,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011041,0.9230769230769231,1,False,Manager Approval,,
P2P-011042,1.0,0,True,,,
P2P-011043,1.0,0,True,,,
P2P-011044,1.0,0,True,,,
P2P-011045,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011046,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011047,0.9230769230769231,1,False,Manager Approval,,
P2P-011048,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011049,1.0,0,True,,,
P2P-011050,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011051,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011052,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011053,1.0,0,True,,,
P2P-011054,1.0,0,True,,,
P2P-011055,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011056,1.0,0,True,,,
P2P-011057,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011058,1.0,0,True,,,
P2P-011059,1.0,0,True,,,
P2P-011060,1.0,0,True,,,
P2P-011061,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011062,0.9230769230769231,1,False,Manager Approval,,
P2P-011063,1.0,0,True,,,
P2P-011064,1.0,0,True,,,
P2P-011065,1.0,0,True,,,
P2P-011066,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011067,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011068,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011069,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011070,1.0,0,True,,,
P2P-011071,0.9230769230769231,1,False,Manager Approval,,
P2P-011072,1.0,0,True,,,
P2P-011073,1.0,0,True,,,
P2P-011074,1.0,0,True,,,
P2P-011075,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011076,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011077,1.0,0,True,,,
P2P-011078,1.0,0,True,,,
P2P-011079,1.0,0,True,,,
P2P-011080,1.0,0,True,,,
P2P-011081,1.0,0,True,,,
P2P-011082,0.9230769230769231,1,False,Manager Approval,,
P2P-011083,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-011084,1.0,0,True,,,
P2P-011085,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011086,1.0,0,True,,,
P2P-011087,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011088,1.0,0,True,,,
P2P-011089,1.0,0,True,,,
P2P-011090,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011091,1.0,0,True,,,
P2P-011092,0.9230769230769231,1,False,Manager Approval,,
P2P-011093,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011094,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011095,1.0,0,True,,,
P2P-011096,1.0,0,True,,,
P2P-011097,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011098,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011099,1.0,0,True,,,
P2P-011100,1.0,0,True,,,
P2P-011101,1.0,0,True,,,
P2P-011102,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011103,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011104,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-011105,0.9230769230769231,1,False,Manager Approval,,
P2P-011106,0.9230769230769231,1,False,Manager Approval,,
P2P-011107,0.9230769230769231,1,False,Manager Approval,,
P2P-011108,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011109,1.0,0,True,,,
P2P-011110,1.0,0,True,,,
P2P-011111,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011112,1.0,0,True,,,
P2P-011113,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011114,0.9230769230769231,1,False,Manager Approval,,
P2P-011115,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011116,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011117,1.0,0,True,,,
P2P-011118,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011119,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011120,1.0,0,True,,,
P2P-011121,0.9230769230769231,1,False,Manager Approval,,
P2P-011122,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011123,0.9230769230769231,1,False,Manager Approval,,
P2P-011124,0.9230769230769231,1,False,Manager Approval,,
P2P-011125,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011126,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011127,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011128,0.9230769230769231,1,False,Manager Approval,,
P2P-011129,1.0,0,True,,,
P2P-011130,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011131,0.9230769230769231,1,False,Manager Approval,,
P2P-011132,1.0,0,True,,,
P2P-011133,1.0,0,True,,,
P2P-011134,1.0,0,True,,,
P2P-011135,1.0,0,True,,,
P2P-011136,1.0,0,True,,,
P2P-011137,1.0,0,True,,,
P2P-011138,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011139,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-011140,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011141,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011142,1.0,0,True,,,
P2P-011143,1.0,0,True,,,
P2P-011144,1.0,0,True,,,
P2P-011145,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011146,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011147,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011148,1.0,0,True,,,
P2P-011149,1.0,0,True,,,
P2P-011150,1.0,0,True,,,
P2P-011151,0.9230769230769231,1,False,Manager Approval,,
P2P-011152,1.0,0,True,,,
P2P-011153,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011154,1.0,0,True,,,
P2P-011155,1.0,0,True,,,
P2P-011156,1.0,0,True,,,
P2P-011157,1.0,0,True,,,
P2P-011158,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011159,1.0,0,True,,,
P2P-011160,1.0,0,True,,,
P2P-011161,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011162,1.0,0,True,,,
P2P-011163,1.0,0,True,,,
P2P-011164,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011165,1.0,0,True,,,
P2P-011166,1.0,0,True,,,
P2P-011167,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011168,0.9230769230769231,1,False,Manager Approval,,
P2P-011169,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011170,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011171,1.0,0,True,,,
P2P-011172,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011173,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011174,1.0,0,True,,,
P2P-011175,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011176,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011177,1.0,0,True,,,
P2P-011178,0.9230769230769231,1,False,Manager Approval,,
P2P-011179,1.0,0,True,,,
P2P-011180,1.0,0,True,,,
P2P-011181,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011182,0.9230769230769231,1,False,Manager Approval,,
P2P-011183,1.0,0,True,,,
P2P-011184,1.0,0,True,,,
P2P-011185,1.0,0,True,,,
P2P-011186,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011187,1.0,0,True,,,
P2P-011188,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011189,1.0,0,True,,,
P2P-011190,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011191,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-011192,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011193,1.0,0,True,,,
P2P-011194,1.0,0,True,,,
P2P-011195,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011196,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011197,1.0,0,True,,,
P2P-011198,1.0,0,True,,,
P2P-011199,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011200,0.9230769230769231,1,False,Manager Approval,,
P2P-011201,1.0,0,True,,,
P2P-011202,1.0,0,True,,,
P2P-011203,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011204,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011205,1.0,0,True,,,
P2P-011206,1.0,0,True,,,
P2P-011207,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011208,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011209,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011210,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011211,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011212,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011213,1.0,0,True,,,
P2P-011214,1.0,0,True,,,
P2P-011215,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011216,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011217,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011218,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011219,1.0,0,True,,,
P2P-011220,1.0,0,True,,,
P2P-011221,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011222,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011223,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011224,0.9230769230769231,1,False,Manager Approval,,
P2P-011225,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011226,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011227,1.0,0,True,,,
P2P-011228,1.0,0,True,,,
P2P-011229,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011230,1.0,0,True,,,
P2P-011231,0.9230769230769231,1,False,Manager Approval,,
P2P-011232,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011233,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011234,1.0,0,True,,,
P2P-011235,0.9230769230769231,1,False,Manager Approval,,
P2P-011236,1.0,0,True,,,
P2P-011237,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011238,1.0,0,True,,,
P2P-011239,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011240,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-011241,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011242,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011243,1.0,0,True,,,
P2P-011244,1.0,0,True,,,
P2P-011245,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011246,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011247,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011248,1.0,0,True,,,
P2P-011249,1.0,0,True,,,
P2P-011250,1.0,0,True,,,
P2P-011251,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011252,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-011253,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-011254,1.0,0,True,,,
P2P-011255,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-011256,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-011257,0.9230769230769231,1,False,Manager Approval,,
P2P-011258,1.0,0,True,,,
P2P-011259,1.0,0,True,,,
P2P-011260,0.9230769230769231,1,False,Manager Approval,,
P2P-011261,1.0,0,True,,,
P2P-011262,1.0,0,True,,,
P2P-011263,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-011264,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-011265,0.9285714285714286,1,False,,Delivery Delayed,
P2P-011266,1.0,0,True,,,
P2P-011267,0.8666666666666667,2,False,,Request Reworked,Manager Approval
